GEOID,GEOID2,NAME,Median_age,Total_population,Median_income,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,EDUC_PERCENT_SUM,RACE_PERCENT_SUM
20,065,"Graham County, Kansas",49.3,2464,29098,16.112012987012985,14.732142857142858,23.214285714285715,6.6558441558441555,90.99025974025975,5.113636363636364,3.3279220779220777,0,0.4464285714285714,0,0,3.449675324675325,3.3279220779220777,29.870129870129873,106.65584415584416
20,067,"Grant County, Kansas",32.5,7324,35992,30.06553795740033,8.67012561441835,17.244675040961223,11.769524849808848,95.23484434735117,0.0409612233752048,48.06116876024031,0.1365374112506827,1.0922992900054616,0,1.3380666302566904,2.1572910977607864,48.06116876024031,29.014199890770072,196.1223375204806
20,069,"Gray County, Kansas",36.1,6020,34106,16.162790697674417,12.043189368770763,14.119601328903656,13.455149501661129,95.08305647840531,0.7308970099667774,16.096345514950166,0.23255813953488372,0.38205980066445183,0.31561461794019935,0.29900332225913623,2.956810631229236,16.096345514950166,27.574750830564785,132.19269102990032
20,071,"Greeley County, Kansas",40.3,1156,30066,31.833910034602077,12.024221453287197,15.83044982698962,8.910034602076125,81.74740484429066,0,23.26989619377163,1.8166089965397925,0,0,12.716262975778548,3.7197231833910034,23.26989619377163,24.740484429065745,146.53979238754326
20,073,"Greenwood County, Kansas",48.6,6010,27431,23.943427620632278,10.682196339434276,26.905158069883527,5.657237936772046,94.74209650582362,0.19966722129783696,3.9933444259567388,0.34941763727121466,0.3826955074875208,0,0.5490848585690515,3.777038269550749,3.9933444259567388,32.562396006655575,107.98668885191347
20,075,"Hamilton County, Kansas",36.2,2552,35179,20.49373040752351,9.561128526645767,24.45141065830721,14.851097178683387,88.20532915360502,1.9984326018808778,36.990595611285265,0,0,0,8.189655172413794,1.6065830721003136,36.990595611285265,39.3025078369906,173.98119122257054
20,077,"Harper County, Kansas",42.5,5506,28037,25.644751180530328,6.738103886669087,27.17035960770069,6.4475118053033045,94.36977842353795,0.18162005085361424,6.211405739193607,1.5074464220849981,0.45405012713403564,0.3087540864511442,1.2713403559752998,1.9070105339629495,6.211405739193607,33.617871413003996,112.4228114783872
20,079,"Harvey County, Kansas",39.2,34434,30840,25.602602079340187,13.79450543067898,15.165243654527503,5.930185281988732,90.39612011384096,1.5885462043329266,12.19434280072022,0.24104083173607482,0.7173142823953069,0.22361619329732244,1.8934773770110935,4.939884997386304,12.19434280072022,21.095428936516235,124.38868560144043
20,081,"Haskell County, Kansas",36.9,3990,30232,22.05513784461153,7.293233082706767,14.31077694235589,17.543859649122805,82.88220551378446,0.02506265664160401,30.977443609022558,0.9523809523809524,0.12531328320802004,0,9.849624060150376,6.165413533834586,30.977443609022558,31.854636591478695,161.95488721804512
20,083,"Hodgeman County, Kansas",48.7,1872,31335,22.168803418803417,16.39957264957265,13.942307692307693,7.799145299145299,96.74145299145299,0.10683760683760685,9.348290598290598,0.3205128205128205,0,0,0.2136752136752137,2.6175213675213675,9.348290598290598,21.74145299145299,118.69658119658119
20,085,"Jackson County, Kansas",40.9,13249,31510,24.24333911993358,8.664804890935166,27.624726394444863,3.3210053588950106,86.29330515510605,0.1434070495886482,5.034342214506755,8.189297305457016,0.3396482753415352,0.10566835232847763,0.6340101139708657,4.294663748207412,5.034342214506755,30.945731753339874,110.06868442901352
20,087,"Jefferson County, Kansas",43.9,18974,36641,13.539580478549595,11.737113945398967,27.384842415937598,4.2848107937177184,95.65194476652262,0.6798777274164647,2.898703488984927,0.7167703172762728,0.015811109939917783,0,0.3741962685780542,2.5613998102666806,2.898703488984927,31.669653209655316,105.79740697796986
20,089,"Jewell County, Kansas",52.8,2854,23629,17.51927119831815,10.2312543798178,28.976874562018217,4.590049053959355,94.77925718290119,0.3854239663629993,2.4176594253679045,0.6657323055360898,0.17519271198318148,0.21023125437981782,0.6657323055360898,3.1184302733006306,2.4176594253679045,33.56692361597757,104.8353188507358
20,091,"Johnson County, Kansas",37.8,597574,45092,24.946533818405754,23.445966524647993,9.455565335841252,2.6274570178756105,84.66666889791054,4.7179094137295134,7.791670989701693,0.2697573856961648,5.242195945606737,0.0381542704334526,1.3591622125460612,3.70615187407752,7.791670989701693,12.083022353716862,115.58334197940337
20,093,"Kearny County, Kansas",35.5,3863,28801,29.433083096039347,5.6432824229873155,20.29510742945897,12.684442143411855,90.52549831736992,2.9510742945896973,31.685218741910433,0.025886616619207874,0.23297954957287084,0,5.3585296401760285,0.9060315816722755,31.685218741910433,32.97954957287082,163.37043748382087
20,095,"Kingman County, Kansas",45.6,7173,30592,26.404572703192525,12.560992611180815,23.15628049630559,4.7399972117663465,96.34741391328593,0.5576467307960407,3.6944095915237694,0.055764673079604074,0.15335285096891121,0,0.2230586923184163,2.6627631395510942,3.6944095915237694,27.89627770807194,107.38881918304754
20,097,"Kiowa County, Kansas",41.3,2483,26978,24.526782118405155,10.67257349979863,19.653644784534837,7.168747482883608,92.62988320579943,0.7652033830044301,6.041079339508658,0.9262988320579945,1.0471204188481675,0,1.9331453886427707,2.698348771647201,6.041079339508658,26.822392267418444,112.08215867901731
20,099,"Labette County, Kansas",41.2,19938,26760,25.544186979636873,9.720132410472464,20.91483599157388,7.137125087772094,88.3990370147457,4.53405557227405,4.739693048450196,0.8476276457016753,0.13040425318487311,0,0.8526431939010934,5.236232320192597,4.739693048450196,28.051961079345975,109.47938609690038
20,101,"Lane County, Kansas",44.4,1523,31344,23.440577806959947,8.995403808273144,23.637557452396585,2.8890347997373604,94.09061063690085,0,10.374261326329613,0.8535784635587657,1.5758371634931057,0.1969796454366382,2.8233749179251477,0.4596191726854892,10.374261326329613,26.526592252133945,120.74852265265922
20,103,"Leavenworth County, Kansas",37.9,81499,33885,29.84699198763175,13.37317022294752,19.325390495588906,4.776745726941435,81.54210481110198,8.716671370200862,7.124013791580265,0.7362053522129106,1.4711836955054662,0.08466361550448472,2.159535699824538,5.289635455649763,7.124013791580265,24.10213622253034,114.24802758316054
20,105,"Lincoln County, Kansas",45.9,3013,28266,22.80119482243611,10.388317291735811,19.050779953534683,4.015930965814802,95.68536342515766,0.2655160969133754,2.190507799535347,0.033189512114171926,0,0,0,4.015930965814802,2.190507799535347,23.066710919349486,104.38101559907071
20,107,"Linn County, Kansas",44.5,9687,27054,19.31454526685248,8.475276143284814,28.533085578610507,6.348714772375348,95.67461546402394,0.474863218746774,2.8698255393826777,0.18581604211830288,1.7549292866728607,0.3819551976876226,0.16516981521626922,1.362650975534221,2.8698255393826777,34.881800350985856,105.73965107876535
20,109,"Logan County, Kansas",39.7,2789,26239,31.516672642524203,9.824309788454643,19.57690928648261,6.167084976694156,94.94442452491933,0.07171029042667623,6.09537468626748,1.4342058085335245,0,0.28684116170670493,0.8963786303334529,2.3664395840803154,6.09537468626748,25.743994263176766,112.19074937253497
20,111,"Lyon County, Kansas",33.8,33237,26671,34.744411348798025,9.976833047507295,18.780274994734782,7.1787465776092905,86.88810662815537,2.18732135872672,21.50916147666757,0.43626079369377496,2.3076691638836238,0,1.8322953335138552,6.348346722026657,21.50916147666757,25.95902157234407,143.01832295333514
20,113,"McPherson County, Kansas",40.7,28557,30603,24.085163007318698,14.02108064572609,18.5348601043527,5.847953216374268,94.84889869384038,1.5512833981160485,4.345694575760759,0.31866092376650207,0.7493784361102357,0,0.07703890464684665,2.4547396435199773,4.345694575760759,24.382813320726967,108.6913891515215
20,115,"Marion County, Kansas",44.8,11865,25948,17.26085124315213,12.903497682258743,20.092709650231775,6.118836915297092,94.850400337126,1.078803202697008,3.792667509481669,0.32869785082174463,0.606826801517067,0,0.269700800674252,2.8655710071639273,3.792667509481669,26.211546565528867,107.58533501896333
20,117,"Marshall County, Kansas",42.8,9713,30723,18.325954905796355,8.792340162668587,28.714094512509007,6.064037887367445,95.39792031298259,0.38093277051374447,2.584165551322969,0.07206836198908678,0.4118192113662102,0.19561412539894985,0.4735920930711418,3.068053124678266,2.584165551322969,34.778132399876455,105.16833110264592
20,119,"Meade County, Kansas",37.3,4120,33184,27.815533980582526,8.810679611650485,14.733009708737866,11.553398058252426,82.23300970873785,0.9223300970873786,22.03883495145631,0.04854368932038835,0.8737864077669903,0,10.388349514563107,5.533980582524272,22.03883495145631,26.286407766990294,144.07766990291262
20,121,"Miami County, Kansas",42.9,33740,37143,16.478956727919382,13.589211618257261,21.852400711321874,2.9756965026674567,94.14048606994665,1.102548903378779,3.313574392412567,1.0462359217545938,0.5572021339656195,0,1.114404267931239,2.039122703023118,3.313574392412567,24.82809721398933,106.62714878482512
20,123,"Mitchell County, Kansas",43.1,6053,29908,25.210639352387247,12.919213613084422,19.494465554270608,3.8658516438129857,96.82801916405089,0.5782256732198909,2.54419296216752,0.7269122749050058,0.313893936890798,0,0.14868660168511483,1.4042623492483066,2.54419296216752,23.360317198083592,105.08838592433504
20,125,"Montgomery County, Kansas",40.3,32114,25125,27.579871707043658,9.684249859874198,21.224388117332005,6.729152394594258,83.3063461418696,5.268730148844741,6.947125864109112,3.387930497602292,0.5978700878121692,0.10587282805007163,1.8465466774615433,5.486703618359594,6.947125864109112,27.953540511926263,113.89425172821824
20,127,"Morris County, Kansas",46.7,5551,30787,23.02287876058368,13.72725635020717,26.121419564042515,5.512520266618627,95.94667627454513,0.14411817690506215,5.350387317600433,0.21617726535759324,0.7566204287515763,0,0.14411817690506215,2.7922896775355794,5.350387317600433,31.63393983066114,110.70077463520086
20,129,"Morton County, Kansas",39.8,2656,28354,38.21536144578313,8.358433734939759,21.423192771084338,10.730421686746988,88.1024096385542,0.07530120481927711,23.68222891566265,0.18825301204819278,2.1460843373493974,0,0.338855421686747,9.149096385542169,23.68222891566265,32.153614457831324,147.3644578313253
20,131,"Nemaha County, Kansas",40.7,10109,29505,22.059550895241863,11.999208625976852,23.899495499060244,4.47126323078445,96.39924819467801,0.5638539914927293,2.176278563656148,0.6429913938074983,0.1780591552082303,0,0.3462261351271144,1.869621129686418,2.176278563656148,28.370758729844695,104.3525571273123
20,133,"Neosho County, Kansas",40.5,16008,27291,25.4247876061969,8.189655172413794,21.714142928535733,5.397301349325337,94.54647676161919,1.38055972013993,5.922038980509745,0.49975012493753124,0.07496251874062969,0,0.24987506246876562,3.248375812093953,5.922038980509745,27.111444277861068,111.8440779610195
20,135,"Ness County, Kansas",49.7,2838,30585,15.39816772374912,12.438336856941508,22.198731501057082,5.5320648343904155,92.17758985200845,0.3523608174770966,10.852713178294573,0.10570824524312897,0.24665257223396758,0,6.0606060606060606,1.0570824524312896,10.852713178294573,27.730796335447497,121.70542635658914
20,137,"Norton County, Kansas",41.9,5416,24459,16.377400295420973,11.79837518463811,22.359675036927623,7.385524372230429,91.83899556868538,3.2865583456425407,5.26218611521418,0.8308714918759232,0.6462333825701625,0,1.532496307237814,1.8648449039881831,5.26218611521418,29.74519940915805,110.52437223042836
20,139,"Osage County, Kansas",43.6,15855,30558,21.330810469883318,8.382213812677389,27.246925260170297,6.225165562913907,95.43361715547147,0.6181015452538632,3.424787133396405,0.15137180700094607,0.23967202775149796,0.00630715862503942,0.26490066225165565,3.2860296436455374,3.424787133396405,33.4720908230842,106.84957426679281
20,141,"Osborne County, Kansas",46.5,3494,30123,20.23468803663423,12.249570692615913,24.212936462507155,3.921007441327991,95.30623926731539,0.8586147681740127,2.2610188895249,0.20034344590726963,0.11448196908986834,0,0.9730967372638809,2.5472238122495705,2.2610188895249,28.133943903835146,104.5220377790498
20,143,"Ottawa County, Kansas",42.8,5776,31891,19.06163434903047,12.621191135734072,24.324792243767313,3.5664819944598336,95.98337950138504,0.6578947368421052,2.943213296398892,1.0214681440443214,0.8137119113573408,0,0,1.5235457063711912,2.943213296398892,27.891274238227147,105.88642659279779
20,145,"Pawnee County, Kansas",46.2,6539,25654,25.462608961614926,11.3931793852271,26.273130448080746,7.141764795840342,89.40204924300352,5.658357547025539,7.7228934087781,0.9481572105826579,0.2293928735280624,0,1.8810215629301117,1.8810215629301117,7.7228934087781,33.41489524392109,115.4457868175562
20,147,"Phillips County, Kansas",44.2,5297,29707,25.29733811591467,11.515952425901453,24.61770813668114,4.700774023031904,95.77119124032471,1.1893524636586748,3.454785727770436,0.4153294317538229,0.8872946951104398,0.20766471587691146,0.056635831602794035,1.472531621672645,3.454785727770436,29.318482159713046,106.90957145554087
20,149,"Pottawatomie County, Kansas",35.4,24203,36304,18.873693343800355,14.213114076767344,18.691897698632403,3.4334586621493206,93.8024211874561,1.6774779985952153,5.205966202536875,0.6652067925463786,0.681733669379829,0,0.268561748543569,2.9045986034789077,5.205966202536875,22.125356360781723,110.41193240507376
20,151,"Pratt County, Kansas",39,9324,26836,28.399828399828397,13.256113256113256,16.08751608751609,5.383955383955384,93.33976833976834,1.8554268554268554,7.099957099957099,0.26812526812526816,0.19305019305019305,0,0.19305019305019305,4.1505791505791505,7.099957099957099,21.471471471471475,114.1999141999142
20,153,"Rawlins County, Kansas",48,2490,30242,27.269076305220885,12.931726907630523,21.847389558232933,3.6546184738955825,93.05220883534136,0.5622489959839357,7.5100401606425695,1.2449799196787148,0.12048192771084339,0,3.5742971887550197,1.4457831325301205,7.5100401606425695,25.502008032128515,115.02008032128514
20,155,"Reno County, Kansas",40.9,62421,27535,26.346902484740713,9.253296166354271,20.191922590153954,6.954390349401645,90.07064930071611,2.556831835439996,9.666618605917881,1.0060716745966902,0.528668236651127,0.12015187196616522,1.009275724515788,4.708351356114128,9.666618605917881,27.1463129395556,119.33323721183577
20,157,"Republic County, Kansas",49.5,4607,29635,24.158888647710004,13.219014543086608,22.357282396353376,2.9737356197091382,96.89602778380724,0.9550683742131539,2.1054916431517254,0.45582808769264166,0.34729759062296506,0,0.41241588886477104,0.9333622747992185,2.1054916431517254,25.331018016062515,104.21098328630345
20,159,"Rice County, Kansas",39.1,9532,26372,20.572807385648343,9.190096516995384,19.355853965589592,5.486781368023499,90.33780948384388,1.9723038187159043,11.529584557280739,0.48258497691984886,0.7448594208980277,0.3042383550146874,2.234578262694083,3.923625681913554,11.529584557280739,24.842635333613092,123.05916911456147
20,161,"Riley County, Kansas",25.4,74059,23679,47.634993721222266,13.031501910638815,8.340647321729971,1.9389945853981283,81.8077478766929,6.26122415911638,8.355500344320069,0.37267583953334504,5.090535924060546,0.20389149191860542,1.2841113166529388,4.979813392025277,8.355500344320069,10.279641907128099,116.71100068864013
20,163,"Rooks County, Kansas",44.4,4985,28503,24.433299899699097,12.577733199598795,20.120361083249747,8.0641925777332,95.32597793380141,1.8655967903711133,2.5877632898696086,0.06018054162487463,0.22066198595787362,0.160481444332999,0.5215646940822468,1.8455366098294883,2.5877632898696086,28.18455366098295,105.17552657973923
20,165,"Rush County, Kansas",46.8,2953,28207,22.45174398916356,12.360311547578734,22.24856078564172,4.977988486285134,93.19336268201829,0.2709109380291229,3.047748052827633,0,0.8127328140873687,0,0.3386386725364037,5.384354893328818,3.047748052827633,27.226549271926853,106.09549610565527
20,167,"Russell County, Kansas",45.3,6896,25595,21.60672853828306,11.238399071925755,19.51856148491879,4.930394431554524,92.1548723897912,1.812645011600928,3.6977958236658934,0.7975638051044084,0,0,0.8700696055684455,4.364849187935035,3.6977958236658934,24.448955916473317,107.3955916473318
20,169,"Saline County, Kansas",39.1,54384,29239,31.11025301559282,12.196601941747574,20.11437187408061,5.448293615769344,87.27566931450427,2.881362165342748,11.562224183583407,0.3217858193586349,2.0171373933509855,0.02390408943807002,1.9619741100323624,5.518167107972933,11.562224183583407,25.562665489849955,123.12444836716682
20,171,"Scott County, Kansas",39.7,4893,28350,32.781524627018186,11.833231146535867,18.06662579194768,11.07704884528919,91.53893316983445,0,18.4549356223176,0.06131207847946045,1.5736766809728182,0.04087471898630697,4.271408134069079,2.5137952176578784,18.4549356223176,29.14367463723687,136.90987124463518
20,173,"Sedgwick County, Kansas",35.5,515416,31071,33.95121610504913,13.114649137783848,17.11762925481553,6.65055023514986,76.1955391373182,8.380803079454266,14.881571390876497,0.9002436866531114,4.299633693948189,0.06208577149331802,3.949625157154609,6.212069473978301,14.881571390876497,23.76817948996539,129.763142781753
20,175,"Seward County, Kansas",29.9,21902,29024,29.17998356314492,4.597753629805497,17.884211487535385,17.587434937448634,57.446808510638306,4.100082184275409,62.12674641585243,0.8172769610081272,2.59337046845037,0.17350013697379235,24.888138069582684,9.980823669071318,62.12674641585243,35.471646424984016,224.25349283170488
20,177,"Shawnee County, Kansas",39.4,177293,33261,30.005132746357727,13.753504086455754,21.29300085169747,5.233709170694838,80.82270591619522,8.239467999300592,12.642349105717654,0.8127788463165494,1.3474869284179296,0.032714207554725795,3.541594986829711,5.2032511153852665,12.642349105717654,26.526710022392308,125.2846982114353
20,179,"Sheridan County, Kansas",43.6,2515,35785,20.556660039761432,13.479125248508947,26.282306163021868,3.180914512922465,96.10337972166998,0.8349900596421471,5.487077534791252,0.5964214711729622,0,0,1.5506958250497018,0.9145129224652087,5.487077534791252,29.463220675944335,110.97415506958251
20,181,"Sherman County, Kansas",39.7,5904,31116,30.098238482384826,13.194444444444445,19.529132791327914,6.859756097560976,89.34620596205963,0.9654471544715447,12.161246612466124,0.5081300813008129,1.2703252032520325,0,5.589430894308943,2.3204607046070462,12.161246612466124,26.38888888888889,124.32249322493226
20,183,"Smith County, Kansas",51.4,3594,25601,17.640511964385087,11.713967723984418,27.8519755147468,3.8953811908736786,96.04897050639956,0.27824151363383415,2.476349471341124,0.41736227045075125,0.7790762381747357,0,0.05564830272676684,2.4207011686143574,2.476349471341124,31.74735670562048,104.95269894268225
20,185,"Stafford County, Kansas",44.2,4125,28666,18.56969696969697,13.284848484848485,19.2,4.8969696969696965,94.4969696969697,0.09696969696969697,13.284848484848485,1.2121212121212122,0.09696969696969697,0,1.0181818181818183,3.0787878787878786,13.284848484848485,24.096969696969694,126.56969696969698
20,187,"Stanton County, Kansas",36.9,2030,31049,25.862068965517242,8.52216748768473,22.95566502463054,12.167487684729064,92.21674876847291,0,36.50246305418719,0.19704433497536944,0,0,2.2167487684729066,5.369458128078818,36.50246305418719,35.1231527093596,173.00492610837438
20,189,"Stevens County, Kansas",35.4,5498,26152,34.24881775190979,5.383775918515824,16.36958894143325,13.313932339032375,81.28410331029465,0.6184066933430339,36.75882138959622,0.036376864314296105,0,0,7.911967988359403,10.149145143688614,36.75882138959622,29.683521280465627,173.51764277919244
20,191,"Sumner County, Kansas",42.1,22928,30056,25.13520586182833,11.972260990928122,23.482205163991626,4.793265875785066,93.4708653175157,0.7414515003489184,5.591416608513608,1.2255757152826239,0.52337752965806,0,0.7937892533147244,3.2449406838799724,5.591416608513608,28.27547103977669,111.18283321702722
20,193,"Thomas County, Kansas",36.7,7748,32140,21.45069695405266,10.234899328859061,14.713474445018068,4.439855446566856,93.71450696954052,2.2328342798141456,6.969540526587506,0.3742901393908105,0.5033557046979865,0,1.0325245224574084,2.1424883840991225,6.969540526587506,19.153329891584924,113.939081053175
20,195,"Trego County, Kansas",47,2802,32185,16.73804425410421,11.670235546038544,21.841541755888652,4.425410421127766,98.89364739471806,0.14275517487508924,2.355460385438972,0.10706638115631692,0,0,0.4282655246252677,0.4282655246252677,2.355460385438972,26.266952177016417,104.71092077087795
20,197,"Wabaunsee County, Kansas",44.3,6877,32231,16.969608841064417,10.004362367311327,25.08361204013378,2.5592554893122,94.37254616838739,0.5961901992147739,4.086084048276865,0.7706848916678785,0.6252726479569579,0.07270612185546023,0.5961901992147739,2.9664097717027773,4.086084048276865,27.64286752944598,108.17216809655373
20,199,"Wallace County, Kansas",42,1583,31210,23.81554011370815,16.424510423247,21.857233101705624,3.663929248262792,92.73531269740998,0.2526847757422615,5.9380922299431464,0.3790271636133923,0.5685407454200885,0,2.5268477574226154,3.5375868603916616,5.9380922299431464,25.521162349968417,111.87618445988629
20,201,"Washington County, Kansas",45.8,5474,29331,16.532700036536355,10.595542564852027,29.411764705882355,4.822798684691268,96.25502374862988,0.18268176835951772,3.9093898428936793,0.6028498355864085,0.16441359152356594,0,0.7855316039459261,2.009499451954695,3.9093898428936793,34.234563390573626,107.81877968578735
20,203,"Wichita County, Kansas",41.5,2112,31452,16.429924242424242,12.973484848484848,19.03409090909091,7.954545454545454,89.77272727272727,1.0416666666666665,29.30871212121212,0.5681818181818182,1.0890151515151516,0,6.013257575757576,1.5151515151515151,29.30871212121212,26.988636363636363,158.61742424242425
20,205,"Wilson County, Kansas",43.6,8600,26897,23.174418604651162,10.069767441860465,24.302325581395348,7.488372093023256,94.54651162790698,0.7441860465116279,3.3604651162790695,0.22093023255813954,0,0.11627906976744186,0.20930232558139536,4.162790697674419,3.3604651162790695,31.790697674418603,106.72093023255815
20,207,"Woodson County, Kansas",51,3117,27743,14.757779916586461,10.65126724414501,28.488931665062562,5.903111966634585,92.62111004170677,0.16041065126724416,0.3529034327879371,1.7324350336862366,0,0,0.16041065126724416,5.325633622072505,0.3529034327879371,34.39204363169715,100.70580686557588
20,209,"Wyandotte County, Kansas",33.9,165447,27558,39.016119965910534,7.635677890804911,20.674898910225025,12.506724207752331,55.75078423906146,21.506585190423518,29.213585015140804,0.4956269983741017,4.878903818141158,0.15594117753721734,10.660815850393176,6.551342726069375,29.213585015140804,33.18162311797735,158.42717003028162
21,001,"Adair County, Kentucky",40.4,19366,21415,18.682226582670662,5.814313745739956,26.990602086130334,11.520190023752969,93.88102860683672,2.8193741609005474,2.0758029536300735,0.005163688939378292,0.5163688939378291,0,0.4544046266652897,2.3236600227202313,2.0758029536300735,38.510792109883305,104.15160590726015
21,003,"Allen County, Kentucky",39.9,21065,23611,22.492285782103014,7.661998575836695,27.438879658200804,11.32684547828151,96.71018276762402,0.550676477569428,2.1220033230477093,0,0.11393306432470923,0,0.22786612864941846,2.397341561832423,2.1220033230477093,38.76572513648232,104.24400664609541
21,005,"Anderson County, Kentucky",41.7,22580,31561,22.568644818423383,9.849424269264837,24.70327723649247,6.558901682905225,94.36669619131976,3.002657218777679,1.908768821966342,0,0.2612931798051373,0.048715677590788306,0.2745792736935341,2.0460584588131088,1.908768821966342,31.262178919397698,103.8175376439327
21,007,"Ballard County, Kentucky",44,7914,25877,19.610816274955774,7.404599444023249,27.723022491786708,8.13747788728835,93.03765478898156,4.915339903967652,1.3646702047005308,0.16426585797321203,0.2779883750315896,0,0.0631791761435431,1.5415718979024515,1.3646702047005308,35.860500379075056,102.72934040940106
21,009,"Barren County, Kentucky",40.4,44026,22816,33.46658792531686,7.223004588197883,29.457593240357973,11.138872484441013,92.24321991550447,3.4661336482987326,3.3389360832235497,0.07495570799073274,0.36569299959115065,0,0.5087902603007314,3.341207468314178,3.3389360832235497,40.59646572479899,106.67787216644709
21,011,"Bath County, Kentucky",40.7,12421,24104,25.054343450607842,6.2233314547943,28.846308670799452,13.799211013605989,95.82964334594638,1.3042428145881975,1.6826342484502055,0.10466146042991707,0.38644231543353996,0,0.8453425650108686,1.5296674985910956,1.6826342484502055,42.64551968440544,103.36526849690041
21,013,"Bell County, Kentucky",41.2,26426,16507,35.09800953606297,3.159766896238553,29.75100280027246,18.42503594944373,95.26224173162794,2.5013244531900405,1.1920078710361008,0.16650268674789978,0.007568303943086355,0,0.23840157420722016,1.8239612502838114,1.1920078710361008,48.176038749716184,102.3840157420722
21,015,"Boone County, Kentucky",38,132368,37773,22.01438414118216,13.590898102260365,19.123957451952133,4.149039042668923,89.69690559651879,3.270427897981385,4.275957935452677,0.10576574398646198,2.3525323340988757,0.020397679197389097,1.7247370965792337,2.829233651637858,4.275957935452677,23.272996494621054,108.55191587090535
21,017,"Bourbon County, Kentucky",41.8,19998,26072,35.55855585558556,9.33093309330933,25.472547254725477,9.975997599759975,91.21912191219121,6.6006600660066,6.855685568556856,0,0.16001600160016002,0,0.18501850185018504,1.835183518351835,6.855685568556856,35.44854485448545,113.7113711371137
21,019,"Boyd County, Kentucky",42.1,47361,26186,29.697430375203226,7.869343975000528,23.926859652456663,8.566119803213615,93.46508730812272,2.0016469246848674,1.870737526656954,0.10768353708747704,0.31460484364772706,0.0316716285551403,1.2309706298431198,2.8483351280589515,1.870737526656954,32.49297945567028,103.7414750533139
21,021,"Boyle County, Kentucky",40.1,30090,25222,26.650049850448653,9.282153539381854,23.010967098703887,7.537387836490527,86.74310402126952,8.022598870056497,3.339980059820538,0.2858092389498172,0.8673978065802591,0,1.4689265536723164,2.6121635094715856,3.339980059820538,30.548354935194414,106.67996011964107
21,023,"Bracken County, Kentucky",41.7,8308,26021,23.988926336061628,4.272989889263361,32.78767453057294,8.858931150698123,96.38902262879152,0.9749638902262878,0.5536831969186327,0.2407318247472316,0.9749638902262878,0,0,1.4203177660086663,0.5536831969186327,41.64660568127107,101.10736639383727
21,025,"Breathitt County, Kentucky",42.3,12802,17752,26.019371973129196,4.73363536947352,27.44102483986877,16.036556788001874,97.2972972972973,1.4450867052023122,1.2185596000624903,0.08592407436338073,0.32807373847836274,0,0.46867676925480395,0.3749414154038432,1.2185596000624903,43.47758162787065,102.43711920012498
21,027,"Breckinridge County, Kentucky",42.4,20283,24279,16.077503327910073,5.724005324656116,29.349701720652767,9.48084602869398,95.37543755854657,1.6664201548094462,1.64669920623182,0.12818616575457278,0.34511660010846523,0,0.24158162007592562,2.243257900705024,1.64669920623182,38.83054774934675,103.29339841246365
21,029,"Bullitt County, Kentucky",40.8,80921,32295,16.951100456000294,7.272525055300849,29.085157128557483,7.863224626487562,95.06679353937791,1.2135292445718664,2.188554268978386,0.14458545989298202,0.7550574016633507,0.004943092645913916,0.4634149355544296,2.3516763262935454,2.188554268978386,36.94838175504505,104.37710853795677
21,031,"Butler County, Kentucky",41.3,12756,24539,26.097522734399497,5.1975540921919094,31.240200689871433,12.982126058325495,96.61335841956726,0.4703668861712135,3.394481028535591,0.12543116964565695,0.3292568203198495,0.023518344308560677,0.9093759799310128,1.528692380056444,3.394481028535591,44.22232674819693,106.78896205707119
21,033,"Caldwell County, Kentucky",42.9,12679,28373,23.96876725293793,6.7197728527486404,29.466046218156006,8.936035964981466,92.294344979888,7.29552803848884,1.6799432131871601,0,0,0,0,0.4101269816231564,1.6799432131871601,38.40208218313747,103.35988642637432
21,035,"Calloway County, Kentucky",36.3,38991,21334,29.47346823625965,10.846092688056217,19.52245389961786,5.798774076068836,91.26208612243852,3.5033725731579084,2.7596111923264344,0.23595188633274344,1.1848888204970378,0.15644635941627555,0.6488676874150445,3.008386550742479,2.7596111923264344,25.321227975686696,105.51922238465288
21,037,"Campbell County, Kentucky",38.1,93608,33019,22.857020767455776,16.665242286984018,19.64682505768738,5.0957183146739595,93.5496966071276,3.0435432868985557,2.086360140158961,0.09828219810272627,1.012733954362875,0.022433980001709257,0.44013332193829585,1.833176651568242,2.086360140158961,24.74254337236134,104.17272028031793
21,039,"Carlisle County, Kentucky",42.3,4738,25793,17.370198395947657,5.550865344027016,30.730265934993668,10.257492612916842,95.3777965386239,1.2663571127057829,2.384972562262558,0.4643309413254538,0.7598142676234698,0,0.21105951878429718,1.9206416209371042,2.384972562262558,40.98775854791051,104.76994512452512
21,041,"Carroll County, Kentucky",38.7,10691,23706,32.672341221588255,2.8060985875970443,27.640071087830886,12.749041249649236,91.33850902628379,2.918342531100926,6.7159292863155935,0,0.45832943597418385,0,2.1606959124497243,3.124123094191376,6.7159292863155935,40.38911233748012,113.43185857263119
